"","source.type","source.id","source.description","DTXSID","CASRN","PREFERRED_NAME","variable","form","mean","cv","values","gender","min.age","max.age"
"11079","Product","P.PC.730.000","mascara ","DTXSID20859032","7695-91-2","Acetic acid alpha-tocopherol","f.chemical","empirical",0,0,"0.001","B","0","99"
"11080","Product","P.PC.730.000","mascara ","DTXSID20859032","7695-91-2","Acetic acid alpha-tocopherol","chem.prev","point",1,0,"0.001","B","0","99"
"11081","Product","P.PC.730.000","mascara ","DTXSID3020332","77-92-9","Citric acid","f.chemical","empirical",0,0,"5e-04","B","0","99"
"11082","Product","P.PC.730.000","mascara ","DTXSID3020332","77-92-9","Citric acid","chem.prev","point",1,0,"5e-04","B","0","99"
"11083","Product","P.PC.730.000","mascara ","DTXSID0039229","79-10-7","Acrylic acid","f.chemical","empirical",0,0,"0.0055","B","0","99"
"11084","Product","P.PC.730.000","mascara ","DTXSID0039229","79-10-7","Acrylic acid","chem.prev","point",1,0,"0.0055","B","0","99"
"11085","Product","P.PC.730.000","mascara ","DTXSID4022527","94-13-3","Propylparaben","f.chemical","empirical",0,0,"0.505, 0.0055, 0.0055","B","0","99"
"11086","Product","P.PC.730.000","mascara ","DTXSID4022527","94-13-3","Propylparaben","chem.prev","point",1,0,"0.505, 0.0055, 0.0055","B","0","99"
"11087","Product","P.PC.730.000","mascara ","DTXSID4022529","99-76-3","Methylparaben","f.chemical","empirical",0,0,"0.505, 0.0025","B","0","99"
"11088","Product","P.PC.730.000","mascara ","DTXSID4022529","99-76-3","Methylparaben","chem.prev","point",1,0,"0.505, 0.0025","B","0","99"
"11089","Product","P.PC.740.999","mouthwash NOC","DTXSID5020152","100-51-6","Benzyl alcohol","f.chemical","empirical",0,0,"0.0055, 0.0055, 0.05, 0.05","B","0","99"
"11090","Product","P.PC.740.999","mouthwash NOC","DTXSID5020152","100-51-6","Benzyl alcohol","chem.prev","point",1,0,"0.0055, 0.0055, 0.05, 0.05","B","0","99"
"11091","Product","P.PC.740.999","mouthwash NOC","DTXSID1024835","104-55-2","3-Phenylprop-2-enal","f.chemical","empirical",0,0,"0.0055","B","0","99"
"11092","Product","P.PC.740.999","mouthwash NOC","DTXSID1024835","104-55-2","3-Phenylprop-2-enal","chem.prev","point",1,0,"0.0055","B","0","99"
"11093","Product","P.PC.740.999","mouthwash NOC","DTXSID5021124","108-95-2","Phenol","f.chemical","empirical",0,0,"0.0055","B","0","99"
"11094","Product","P.PC.740.999","mouthwash NOC","DTXSID5021124","108-95-2","Phenol","chem.prev","point",1,0,"0.0055","B","0","99"
"11095","Product","P.PC.740.999","mouthwash NOC","DTXSID5025659","119-36-8","Methyl salicylate","f.chemical","empirical",0,0,"6e-04, 6e-04, 6e-04, 0.0055, 5e-04, 5e-04, 5e-04, 5e-04, 0.0055, 0.0055, 6e-04, 0.05, 0.05, 0.05, 0.05","B","0","99"
"11096","Product","P.PC.740.999","mouthwash NOC","DTXSID5025659","119-36-8","Methyl salicylate","chem.prev","point",1,0,"6e-04, 6e-04, 6e-04, 0.0055, 5e-04, 5e-04, 5e-04, 5e-04, 0.0055, 0.0055, 6e-04, 0.05, 0.05, 0.05, 0.05","B","0","99"
"11097","Product","P.PC.740.999","mouthwash NOC","DTXSID6041761","123-03-5","Cetylpyridinium chloride","f.chemical","empirical",0,0,"5e-04, 0.0055, 0.00075, 0.001, 0.001, 7e-04, 7e-04, 0.00075, 0.001, 7e-04, 7e-04, 7e-04, 7e-04, 0.00075, 0.00075, 7e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11098","Product","P.PC.740.999","mouthwash NOC","DTXSID6041761","123-03-5","Cetylpyridinium chloride","chem.prev","point",1,0,"5e-04, 0.0055, 0.00075, 0.001, 0.001, 7e-04, 7e-04, 0.00075, 0.001, 7e-04, 7e-04, 7e-04, 7e-04, 0.00075, 0.00075, 7e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11099","Product","P.PC.740.999","mouthwash NOC","DTXSID2020216","128-37-0","Butylated hydroxytoluene","f.chemical","empirical",0,0,"5e-04, 5e-04, 5e-04","B","0","99"
"11100","Product","P.PC.740.999","mouthwash NOC","DTXSID2020216","128-37-0","Butylated hydroxytoluene","chem.prev","point",1,0,"5e-04, 5e-04, 5e-04","B","0","99"
"11101","Product","P.PC.740.999","mouthwash NOC","DTXSID5021253","128-44-9","Sodium saccharin","f.chemical","empirical",0,0,"0.0055, 5e-04, 5e-04, 5e-04, 0.05, 7e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11102","Product","P.PC.740.999","mouthwash NOC","DTXSID5021253","128-44-9","Sodium saccharin","chem.prev","point",1,0,"0.0055, 5e-04, 5e-04, 5e-04, 0.05, 7e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11103","Product","P.PC.740.999","mouthwash NOC","DTXSID9027073","139-33-3","Ethylenediaminetetraacetic acid, disodium salt","f.chemical","empirical",0,0,"0.0055, 0.05, 0.05","B","0","99"
"11104","Product","P.PC.740.999","mouthwash NOC","DTXSID9027073","139-33-3","Ethylenediaminetetraacetic acid, disodium salt","chem.prev","point",1,0,"0.0055, 0.05, 0.05","B","0","99"
"11105","Product","P.PC.740.999","mouthwash NOC","DTXSID8029650","1490-04-6","Menthol","f.chemical","empirical",0,0,"5e-04, 5e-04, 5e-04, 0.03, 8e-04, 0.00042, 0.05","B","0","99"
"11106","Product","P.PC.740.999","mouthwash NOC","DTXSID8029650","1490-04-6","Menthol","chem.prev","point",1,0,"5e-04, 5e-04, 5e-04, 0.03, 8e-04, 0.00042, 0.05","B","0","99"
"11107","Product","P.PC.740.999","mouthwash NOC","DTXSID1026031","151-21-3","Sodium dodecyl sulfate","f.chemical","empirical",0,0,"0.003, 0.05, 0.05, 0.05","B","0","99"
"11108","Product","P.PC.740.999","mouthwash NOC","DTXSID1026031","151-21-3","Sodium dodecyl sulfate","chem.prev","point",1,0,"0.003, 0.05, 0.05, 0.05","B","0","99"
"11109","Product","P.PC.740.999","mouthwash NOC","DTXSID7044841","1565-94-2","Bisphenol A glycidyl methacrylate","f.chemical","empirical",0,0,"0.07","B","0","99"
"11110","Product","P.PC.740.999","mouthwash NOC","DTXSID7044841","1565-94-2","Bisphenol A glycidyl methacrylate","chem.prev","point",1,0,"0.07","B","0","99"
"11111","Product","P.PC.740.999","mouthwash NOC","DTXSID1021455","1934-21-0","C.I. Acid Yellow 23","f.chemical","empirical",0,0,"5e-04, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11112","Product","P.PC.740.999","mouthwash NOC","DTXSID1021455","1934-21-0","C.I. Acid Yellow 23","chem.prev","point",1,0,"5e-04, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11113","Product","P.PC.740.999","mouthwash NOC","DTXSID1022180","2216-51-5","(1R,2S,5R)-(-)-Menthol","f.chemical","empirical",0,0,"0.0055, 0.0055, 0.0055","B","0","99"
"11114","Product","P.PC.740.999","mouthwash NOC","DTXSID1022180","2216-51-5","(1R,2S,5R)-(-)-Menthol","chem.prev","point",1,0,"0.0055, 0.0055, 0.0055","B","0","99"
"11115","Product","P.PC.740.999","mouthwash NOC","DTXSID3020673","2353-45-9","FD&C Green No. 3","f.chemical","empirical",0,0,"5e-04, 5e-04, 5e-04, 0.03","B","0","99"
"11116","Product","P.PC.740.999","mouthwash NOC","DTXSID3020673","2353-45-9","FD&C Green No. 3","chem.prev","point",1,0,"5e-04, 5e-04, 5e-04, 0.03","B","0","99"
"11117","Product","P.PC.740.999","mouthwash NOC","DTXSID4024436","25956-17-6","Allura Red C.I.16035","f.chemical","empirical",0,0,"5e-04, 0.05, 0.05, 0.05","B","0","99"
"11118","Product","P.PC.740.999","mouthwash NOC","DTXSID4024436","25956-17-6","Allura Red C.I.16035","chem.prev","point",1,0,"5e-04, 0.05, 0.05, 0.05","B","0","99"
"11119","Product","P.PC.740.999","mouthwash NOC","DTXSID6021456","2783-94-0","FD&C Yellow 6","f.chemical","empirical",0,0,"5e-04, 0.05","B","0","99"
"11120","Product","P.PC.740.999","mouthwash NOC","DTXSID6021456","2783-94-0","FD&C Yellow 6","chem.prev","point",1,0,"5e-04, 0.05","B","0","99"
"11121","Product","P.PC.740.999","mouthwash NOC","DTXSID1044562","3567-66-6","D&C Red No. 33","f.chemical","empirical",0,0,"0.05","B","0","99"
"11122","Product","P.PC.740.999","mouthwash NOC","DTXSID1044562","3567-66-6","D&C Red No. 33","chem.prev","point",1,0,"0.05","B","0","99"
"11123","Product","P.PC.740.999","mouthwash NOC","DTXSID2020189","3844-45-9","FD&C Blue No. 1","f.chemical","empirical",0,0,"5e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11124","Product","P.PC.740.999","mouthwash NOC","DTXSID2020189","3844-45-9","FD&C Blue No. 1","chem.prev","point",1,0,"5e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11125","Product","P.PC.740.999","mouthwash NOC","DTXSID4020616","470-82-6","1,8-Cineol","f.chemical","empirical",0,0,"0.00092, 0.00092, 0.00092, 5e-04, 5e-04, 5e-04, 5e-04, 5e-04, 9e-04, 0.00092, 0.05, 0.05, 0.05","B","0","99"
"11126","Product","P.PC.740.999","mouthwash NOC","DTXSID4020616","470-82-6","1,8-Cineol","chem.prev","point",1,0,"0.00092, 0.00092, 0.00092, 5e-04, 5e-04, 5e-04, 5e-04, 5e-04, 9e-04, 0.00092, 0.05, 0.05, 0.05","B","0","99"
"11127","Product","P.PC.740.999","mouthwash NOC","DTXSID5023588","50-70-4","D-Glucitol","f.chemical","empirical",0,0,"0.2, 0.075, 0.2, 0.075, 0.2, 0.075, 0.1, 0.2, 0.01, 0.2, 0.45, 0.05, 0.05, 0.3, 0.3, 0.05, 0.05, 0.05, 0.3, 0.05, 0.05, 0.05, 0.3, 0.05","B","0","99"
"11128","Product","P.PC.740.999","mouthwash NOC","DTXSID5023588","50-70-4","D-Glucitol","chem.prev","point",1,0,"0.2, 0.075, 0.2, 0.075, 0.2, 0.075, 0.1, 0.2, 0.01, 0.2, 0.45, 0.05, 0.05, 0.3, 0.3, 0.05, 0.05, 0.05, 0.3, 0.05, 0.05, 0.05, 0.3, 0.05","B","0","99"
"11129","Product","P.PC.740.999","mouthwash NOC","DTXSID1020140","532-32-1","Sodium benzoate","f.chemical","empirical",0,0,"5e-04, 0.0055, 0.0055, 5e-04, 5e-04, 0.0055, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11130","Product","P.PC.740.999","mouthwash NOC","DTXSID1020140","532-32-1","Sodium benzoate","chem.prev","point",1,0,"5e-04, 0.0055, 0.0055, 5e-04, 5e-04, 0.0055, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11131","Product","P.PC.740.999","mouthwash NOC","DTXSID2027208","557-04-0","Magnesium stearate","f.chemical","empirical",0,0,"0.01","B","0","99"
"11132","Product","P.PC.740.999","mouthwash NOC","DTXSID2027208","557-04-0","Magnesium stearate","chem.prev","point",1,0,"0.01","B","0","99"
"11133","Product","P.PC.740.999","mouthwash NOC","DTXSID9020663","56-81-5","Glycerol","f.chemical","empirical",0,0,"0.175, 0.075, 0.2, 0.1, 5e-04, 0.1, 0.01, 0.075, 0.15, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.385, 0.075, 0.075, 0.1, 0.075, 0.075, 0.075, 0.075, 0.075, 0.3, 0.05, 0.05","B","0","99"
"11134","Product","P.PC.740.999","mouthwash NOC","DTXSID9020663","56-81-5","Glycerol","chem.prev","point",1,0,"0.175, 0.075, 0.2, 0.1, 5e-04, 0.1, 0.01, 0.075, 0.15, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.385, 0.075, 0.075, 0.1, 0.075, 0.075, 0.075, 0.075, 0.075, 0.3, 0.05, 0.05","B","0","99"
"11135","Product","P.PC.740.999","mouthwash NOC","DTXSID1040245","56038-13-2","Sucralose","f.chemical","empirical",0,0,"5e-04, 5e-04, 5e-04, 3e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"11136","Product","P.PC.740.999","mouthwash NOC","DTXSID1040245","56038-13-2","Sucralose","chem.prev","point",1,0,"5e-04, 5e-04, 5e-04, 3e-04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"11137","Product","P.PC.740.999","mouthwash NOC","DTXSID0021206","57-55-6","1,2-Propylene glycol","f.chemical","empirical",0,0,"0.03, 0.01, 5e-04, 0.075, 0.03, 5e-04, 0.03, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.03, 0.075, 0.05, 0.075, 0.05, 0.075, 0.075, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"11138","Product","P.PC.740.999","mouthwash NOC","DTXSID0021206","57-55-6","1,2-Propylene glycol","chem.prev","point",1,0,"0.03, 0.01, 5e-04, 0.075, 0.03, 5e-04, 0.03, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.03, 0.075, 0.05, 0.075, 0.05, 0.075, 0.075, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05","B","0","99"
"11139","Product","P.PC.740.999","mouthwash NOC","DTXSID6060393","583-52-8","Ethanedioic acid, potassium salt (1:2)","f.chemical","empirical",0,0,"0.03","B","0","99"
"11140","Product","P.PC.740.999","mouthwash NOC","DTXSID6060393","583-52-8","Ethanedioic acid, potassium salt (1:2)","chem.prev","point",1,0,"0.03","B","0","99"
"11141","Product","P.PC.740.999","mouthwash NOC","DTXSID1034925","590-00-1","Potassium 2,4-hexadienoate","f.chemical","empirical",0,0,"5e-04, 0.05","B","0","99"
"11142","Product","P.PC.740.999","mouthwash NOC","DTXSID1034925","590-00-1","Potassium 2,4-hexadienoate","chem.prev","point",1,0,"5e-04, 0.05","B","0","99"
"11143","Product","P.PC.740.999","mouthwash NOC","DTXSID1049437","6132-04-3","Trisodium citrate dihydrate","f.chemical","empirical",0,0,"0.0027","B","0","99"
"11144","Product","P.PC.740.999","mouthwash NOC","DTXSID1049437","6132-04-3","Trisodium citrate dihydrate","chem.prev","point",1,0,"0.0027","B","0","99"
"11145","Product","P.PC.740.999","mouthwash NOC","DTXSID2036409","62-33-9","Calcium disodium ethylenediaminetetraacetate","f.chemical","empirical",0,0,"0.05, 0.05","B","0","99"
"11146","Product","P.PC.740.999","mouthwash NOC","DTXSID2036409","62-33-9","Calcium disodium ethylenediaminetetraacetate","chem.prev","point",1,0,"0.05, 0.05","B","0","99"
"11147","Product","P.PC.740.999","mouthwash NOC","DTXSID9020584","64-17-5","Ethanol","f.chemical","empirical",0,0,"0.2, 0.0055, 0.2, 0.125, 0.22, 0.22, 0.2, 0.0055, 0.2, 0.269, 0.03, 0.65, 0.2, 0.2, 0.2, 0.2, 0.08, 0.2, 0.05, 0.2, 0.2, 0.2, 0.2, 0.05, 0.2, 0.03, 0.03, 0.2, 0.125, 0.22, 0.2, 0.075, 0.15, 0.218, 0.2, 0.075, 0.25, 0.0842, 0.15, 0.181, 0.22, 0.15, 0.22, 0.109, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.15, 0.3, 0.05","B","0","99"
"11148","Product","P.PC.740.999","mouthwash NOC","DTXSID9020584","64-17-5","Ethanol","chem.prev","point",1,0,"0.2, 0.0055, 0.2, 0.125, 0.22, 0.22, 0.2, 0.0055, 0.2, 0.269, 0.03, 0.65, 0.2, 0.2, 0.2, 0.2, 0.08, 0.2, 0.05, 0.2, 0.2, 0.2, 0.2, 0.05, 0.2, 0.03, 0.03, 0.2, 0.125, 0.22, 0.2, 0.075, 0.15, 0.218, 0.2, 0.075, 0.25, 0.0842, 0.15, 0.181, 0.22, 0.15, 0.22, 0.109, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.15, 0.3, 0.05","B","0","99"
"11149","Product","P.PC.740.999","mouthwash NOC","DTXSID6020143","65-85-0","Benzoic acid","f.chemical","empirical",0,0,"5e-04, 0.0055, 0.0055, 0.0055, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11150","Product","P.PC.740.999","mouthwash NOC","DTXSID6020143","65-85-0","Benzoic acid","chem.prev","point",1,0,"5e-04, 0.0055, 0.0055, 0.0055, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 5e-04","B","0","99"
"11151","Product","P.PC.740.999","mouthwash NOC","DTXSID7020762","67-63-0","Isopropanol","f.chemical","empirical",0,0,"0.8","B","0","99"
"11152","Product","P.PC.740.999","mouthwash NOC","DTXSID7020762","67-63-0","Isopropanol","chem.prev","point",1,0,"0.8","B","0","99"
"11153","Product","P.PC.740.999","mouthwash NOC","DTXSID2026363","68-04-2","Trisodium citrate","f.chemical","empirical",0,0,"0.05","B","0","99"
"11154","Product","P.PC.740.999","mouthwash NOC","DTXSID2026363","68-04-2","Trisodium citrate","chem.prev","point",1,0,"0.05","B","0","99"
"11155","Product","P.PC.740.999","mouthwash NOC","DTXSID3020332","77-92-9","Citric acid","f.chemical","empirical",0,0,"5e-04, 0.05","B","0","99"
"11156","Product","P.PC.740.999","mouthwash NOC","DTXSID3020332","77-92-9","Citric acid","chem.prev","point",1,0,"5e-04, 0.05","B","0","99"
"11157","Product","P.PC.740.999","mouthwash NOC","DTXSID7042514","87-99-0","Xylitol","f.chemical","empirical",0,0,"0.03, 0.03","B","0","99"
"11158","Product","P.PC.740.999","mouthwash NOC","DTXSID7042514","87-99-0","Xylitol","chem.prev","point",1,0,"0.03, 0.03","B","0","99"
"11159","Product","P.PC.740.999","mouthwash NOC","DTXSID6034972","89-83-8","Thymol","f.chemical","empirical",0,0,"0.00064, 0.00064, 0.00064, 5e-04, 5e-04, 5e-04, 5e-04, 5e-04, 0.00064, 0.05, 0.05","B","0","99"
"11160","Product","P.PC.740.999","mouthwash NOC","DTXSID6034972","89-83-8","Thymol","chem.prev","point",1,0,"0.00064, 0.00064, 0.00064, 5e-04, 5e-04, 5e-04, 5e-04, 5e-04, 0.00064, 0.05, 0.05","B","0","99"
"11161","Product","P.PC.740.999","mouthwash NOC","DTXSID4022527","94-13-3","Propylparaben","f.chemical","empirical",0,0,"0.05, 0.05","B","0","99"
"11162","Product","P.PC.740.999","mouthwash NOC","DTXSID4022527","94-13-3","Propylparaben","chem.prev","point",1,0,"0.05, 0.05","B","0","99"
"11163","Product","P.PC.740.999","mouthwash NOC","DTXSID2026600","96-49-1","1,3-Dioxolan-2-one","f.chemical","empirical",0,0,"0.03","B","0","99"
"11164","Product","P.PC.740.999","mouthwash NOC","DTXSID2026600","96-49-1","1,3-Dioxolan-2-one","chem.prev","point",1,0,"0.03","B","0","99"
"11165","Product","P.PC.740.999","mouthwash NOC","DTXSID4022529","99-76-3","Methylparaben","f.chemical","empirical",0,0,"0.05, 0.05","B","0","99"
"11166","Product","P.PC.740.999","mouthwash NOC","DTXSID4022529","99-76-3","Methylparaben","chem.prev","point",1,0,"0.05, 0.05","B","0","99"
"11167","Product","P.PC.750.000","nail adhesive ","DTXSID8021355","10191-41-0","alpha-Tocopherol","f.chemical","empirical",0,0,"1e-06, 1e-06","B","0","99"
"11168","Product","P.PC.750.000","nail adhesive ","DTXSID8021355","10191-41-0","alpha-Tocopherol","chem.prev","point",1,0,"1e-06, 1e-06","B","0","99"
"11169","Product","P.PC.750.000","nail adhesive ","DTXSID3026691","102-76-1","Triacetin","f.chemical","empirical",0,0,"0.1, 0.1","B","0","99"
"11170","Product","P.PC.750.000","nail adhesive ","DTXSID3026691","102-76-1","Triacetin","chem.prev","point",1,0,"0.1, 0.1","B","0","99"
"11171","Product","P.PC.750.000","nail adhesive ","DTXSID2044763","10287-53-3","Parbenate","f.chemical","empirical",0,0,"0.005","B","0","99"
"11172","Product","P.PC.750.000","nail adhesive ","DTXSID2044763","10287-53-3","Parbenate","chem.prev","point",1,0,"0.005","B","0","99"
"11173","Product","P.PC.750.000","nail adhesive ","DTXSID3021431","108-05-4","Vinyl acetate","f.chemical","empirical",0,0,"0.0055, 0.0055, 0.0055","B","0","99"
"11174","Product","P.PC.750.000","nail adhesive ","DTXSID3021431","108-05-4","Vinyl acetate","chem.prev","point",1,0,"0.0055, 0.0055, 0.0055","B","0","99"
"11175","Product","P.PC.750.000","nail adhesive ","DTXSID2026789","108-32-7","Propylene carbonate","f.chemical","empirical",0,0,"0.05","B","0","99"
"11176","Product","P.PC.750.000","nail adhesive ","DTXSID2026789","108-32-7","Propylene carbonate","chem.prev","point",1,0,"0.05","B","0","99"
"11177","Product","P.PC.750.000","nail adhesive ","DTXSID0021917","110-54-3","n-Hexane","f.chemical","empirical",0,0,"0.3","B","0","99"
"11178","Product","P.PC.750.000","nail adhesive ","DTXSID0021917","110-54-3","n-Hexane","chem.prev","point",1,0,"0.3","B","0","99"
