"CAS","DTXSID","name","mw","log.kow","water.sol.mg.l","half.air.hr","half.sediment.hr","vp.pa","kp","fabs"
"60207-90-1","DTXSID8024280","Propiconazole",342.22,3.46961,62.4311946,11.1,13000,5.355840383319e-05,0.0055479408210102,0.999707550826723
"60207-92-3","DTXSID30975631","2-(Bromomethyl)-2-(2,4-dichlorophenyl)-4-ethyl-1,3-dioxolane",340.04,4.14259,40.23999356,42.8,13000,0.003931650616622,0.00978288911388855,0.999591663498294
"60207-93-4","DTXSID2041913","Etaconazole",328.19,3.10953,170.84160183,11.8,13000,3.879001604811e-05,0.00405885862657114,0.999717069443991
"6021-21-2","DTXSID90208957","N-(2-Benzoyl-4-chlorophenyl)-2-chloro-N-methylacetamide",322.19,3.12503,6.252161388,43.5,13000,4.526868426777e-06,0.00452742888926294,0.999717105401679
"6021-23-4","DTXSID50208958","Pyridine, 3-(4-aminobutyl)-",150.225,0.883111,335526.03525,7.02,8100,10.876987197999,0.00101372381829142,0.997089392245581
"6021-61-0","DTXSID6064084","Propanenitrile, 3-[[2-(acetyloxy)ethyl][4-[(2-chloro-4-nitrophenyl)azo]phenyl]amino]-",415.83,4.00188,1.4666282517,3.57,38900,1.82465022954e-07,0.0042914542176475,0.999633727208767
"60211-57-6","DTXSID10208959","3,5-Dichlorobenzylic alcohol",177.02,2.64218,1210.8734464,44.2,8100,2.037072793527,0.0185012665414485,0.999695894229953
"60212-29-5","DTXSID20208960","2-Undecyne",152.281,5.38124,0.37849594831,7,3240,111.55830976684,0.0589611381080897,0.997085220876739
"60212-30-8","DTXSID80208961","3-Undecyne",152.281,5.40531,0.57631505855,7.08,3240,113.30789949081,0.0589687032481259,0.996933958478801
"60212-31-9","DTXSID40208962","4-Undecyne",152.281,5.39458,0.37002607909,7.09,3240,119.91402391531,0.058965381354249,0.997002419662281
"60212-32-0","DTXSID00208963","3-Tetradecyne",194.362,5.7022,0.017558177175,6.34,3240,2.86843122085,0.0365802460716138,0.994189589380506
"60212-34-2","DTXSID60208964","5-Tetradecyne",194.362,5.72571,0.0164714603606,6.35,1870,4.026082865459,0.0365832094379202,0.993882262534067
"6022-22-6","DTXSID1064085","[1,1'-Bianthracene]-3,3'-disulfonic acid, 4,4'-diamino-9,9',10,10'-tetrahydro-9,9',10,10'-tetraoxo-, disodium salt",648.52,0.499862,710524.9972,107,13000,7.417191184065e-07,7.30124013971771e-06,0.993348006228316
"60221-92-3","DTXSID70822271","N''-(4-Chlorophenyl)-N-methyltriimidodicarbonic diamide",225.68,1.27292,325.1078376,1.84,8100,1.88064563334e-07,0.000613939287271905,0.998662083758515
"60221-93-4","DTXSID40485332","SCHEMBL8960223",239.71,2.04265,69.03576087,1.74,8100,1.5158755743e-06,0.00239726024494939,0.999561424164815
"60222-99-3","DTXSID40886163","Carbonimidodithioic acid, N-cyano-, bis(2,3-dibromopropyl) ester",517.92,5.76719,17.648849088,23.4,13000,0.001904790318169,0.00500851658775473,0.993298273709033
"60228-81-1","DTXSID80975641","N,N'-[(6,8-Dibutyl-2,4,6,8-tetramethyl-1,3,5,7,2,4,6,8-tetroxatetrasilocane-2,4-diyl)bis(oxy)]bis(N-ethylethan-1-amine)",526.968,6.70382,0.341292406104,1.46,8100,1.1908795838687,0.00513653753900978,0.946632483538944
"6023-26-3","DTXSID50208973","Acetohydroxamic acid, N-fluoren-2-yl-, potassium salt",277.364,4.20569,12.1246621596,8.25,8100,1.657837255172e-07,0.0165311335521491,0.999567777912456
"60233-24-1","DTXSID4074192","2,3',4,6-Tetrachlorobiphenyl",291.98,6.23183,0.0454788048,220,38900,0.005229797395813,0.0164803416122551,0.981178049436316
"60233-25-2","DTXSID9074193","2,2',3,4',6'-Pentachlorobiphenyl",326.42,6.64063,0.00652742074,511,38900,0.002446839159192,0.0132518408188813,0.953491999421019
"60233-31-0","DTXSID00886164","1H-1,2,4-Triazole-1-acetamide, N-[5-[[4-[2,4-bis(1,1-dimethylpropyl)phenoxy]-1-oxobutyl]amino]-2-chlorophenyl]-3-chloro-.alpha.-(2,2-dimethyl-1-oxopropyl)-",672.69,7.5558,0.36715689276,3.18,38900,1.989223387756e-07,0.00317443386901902,0.714596661984131
"60234-72-2","DTXSID30866797","1-Oxaspiro[2.5]octane-2-carboxylic acid, 5,5,7-trimethyl-, ethyl ester",226.316,3.73015,369.64644912,17.3,8100,0.1493770722038,0.0230591698569586,0.999683779893443
"60239-68-1","DTXSID0069389","10-Undecenamide, N,N-bis(2-hydroxyethyl)-",271.401,2.24893,1691.35746195,3.06,3240,3.349525065165e-05,0.00211555104789533,0.99963043884536
"60241-52-3","DTXSID60886165","Cyclohexanepropanol, .alpha.-ethyl-2,2,6-trimethyl-",212.377,3.95436,1.17568509168,9.93,8100,5.154070278293,0.0281271177268472,0.999645039041106
"60241-53-4","DTXSID90866798","Cyclohexanepropanol, .alpha.,.beta.,2,2,6-pentamethyl-",212.377,3.92208,1.23521861232,10.5,8100,8.023834723043,0.0279440468551292,0.999652017550351
"60241-55-6","DTXSID20886166","Cyclohexanepropanol, .alpha.,.beta.,2,6,6-pentamethyl-, 1-acetate",254.414,4.34753,2.48020830594,12.9,8100,0.2830274352832,0.0204134183243342,0.999499349688475
"60241-68-1","DTXSID70975655","3-Methyl-4-(2,2,6-trimethylcyclohexyl)butan-2-one",210.361,4.28558,81.468187358,14.1,8100,1.349369241429,0.0300509884745671,0.999532025274239
"60241-69-2","DTXSID80886167","3-Pentanone, 1-(2,2,6-trimethylcyclohexyl)-",210.361,4.81242,81.628692801,14.4,8100,2.573855400145,0.030960519005004,0.999027055707178
"60246-14-2","DTXSID9069390","Cinnoline, 4-[2-(3-nitrophenyl)ethenyl]-",277.283,3.47969,3.3843776565,1.46,8100,1.561098528988e-06,0.0118971565468567,0.999706941156341
"60247-61-2","DTXSID50866799","Pentanamide, N-[2-chloro-5-[(hexadecylsulfonyl)amino]phenyl]-2-[4-[(4-hydroxyphenyl)sulfonyl]phenoxy]-4,4-dimethyl-3-oxo-",805.48,4.48147,2.217647536,2,38900,9.654167569158e-08,2.70917386211441e-05,0.999410427118444
"6025-08-7","DTXSID30208996","6-Heptyl-1,3,5-triazine-2,4-diamine",209.297,1.49166,133.206447759,29.8,8100,1.2079701810428e-08,0.00129712446085411,0.999090939970022
"6025-60-1","DTXSID90208997","2-(1H-Pyrrol-1-yl)aniline",158.204,1.70285,5469.7134552,1.37,8100,0.002912774247764,0.00494059855191761,0.999343197951324
"60250-80-8","DTXSID60886387","2-Propenoic acid, 2-methyl-, 2-methylhexyl ester",184.279,4.24572,72.258744364,6.79,3240,19.94396296488,0.0391468658535584,0.999550694595002
"60251-13-0","DTXSID50208998","2,2-Dimethylpropane-1,3-diyl bis(3-hydroxypivalate)",304.383,2.16261,28023.5687844,19.7,8100,1.65546411663e-05,0.00101234188232649,0.999605562703557
"60254-14-0","DTXSID20886388","Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(2,2,2-trichloroethyl)-, ethyl ester, (1R,3R)-rel-",273.58,3.99611,1300.4680016,119,13000,7.831663830097,0.0161617558044248,0.999635170365539
"6026-42-2","DTXSID6064086","Silanediamine, 1,1-dimethyl-N,N'-bis(1-methylethyl)-",174.363,1.47267,111.49118946,6.93,3240,427.071611887,0.00230461914907909,0.999061659331458
"6026-43-3","DTXSID1064087","Silanediamine, N,N'-dibutyl-1,1-dimethyl-",202.417,3.76191,37.695308242,9.46,1870,19.12856322764,0.0298295958507381,0.999679525755657
"60263-54-9","DTXSID60209017","(1,1'-Bicyclohexyl)-1-carboxylic acid",210.317,3.62711,90.769662445,14.1,3240,0.209769448426,0.0262670595319885,0.99969535223082
"6027-00-5","DTXSID80975681","2-[(4-Methoxyphenyl)(phenyl)methoxy]-N,N-dimethylethan-1-amine--hydrogen chloride (1/1)",321.85,3.62632,21.60978144,1.72,8100,0.0002150583476373,0.00828893416161859,0.999695428915057
"6027-13-0","DTXSID3041039","Homocysteine",135.18,-1.97541,148915.6398,3.17,1870,0.003786182556893,6.5239546493743e-05,0.34186617215847
"6027-28-7","DTXSID40975682","2-(Butylamino)-N-(2-chloro-6-methylphenyl)ethanimidic acid--hydrogen chloride (1/1)",291.22,2.78386,55.21065248,2.93,8100,4.88426575765e-05,0.00414245187851642,0.999706933888569
"6027-71-0","DTXSID30209024","Triacontyl palmitate",677.24,8.70247,0.0059950232936,4.28,8100,1.2933591721661e-08,0.00316892234494782,0.151626314891328
"60270-33-9","DTXSID90209025","Behenamidopropyl dimethylamine",424.758,3.34574,0.0258337390842,2.11,13000,4.777087888329e-08,0.00142454793998835,0.99971338903961
"60270-33-9","DTXSID90209025","Behenamidopropyl dimethylamine",424.758,3.34574,0.0258337390842,2.11,13000,4.777087888329e-08,0.00142454793998835,0.99971338903961
"60270-55-5","DTXSID9069392","Potassium perfluoroheptanesulfonate",488.21,2.83001,5170.925036,1e+05,38900,2.679886696912,0.000175097469024383,0.999709553695619
"60274-60-4","DTXSID4069393","Pentane, 1-chloro-5-iodo-",232.49,3.16697,46.51799414,75.5,8100,213.7411224241,0.0153730552108553,0.999717010670437
"60277-69-2","DTXSID00975688","Butyl 2-bromo-2-methylpropanoate",223.11,3.08352,2895.276159,61.8,3240,113.32856446126,0.0159963416518776,0.999716922908826
"60278-95-7","DTXSID60975689","3-(Butylamino)propane-1,2-diol",147.218,-0.196301,250615.09012,2.52,1870,0.1473412393085,0.00014594987118414,0.968745018413475
"60278-96-8","DTXSID70975690","3-[Bis(2-methylpropyl)amino]propane-1,2-diol",203.326,2.09949,20810.822752,2.17,3240,0.05300324940123,0.00497002285460888,0.999583885423039
"60278-98-0","DTXSID30975691","3-[Benzyl(methyl)amino]propane-1,2-diol",195.262,0.992718,12558.4512658,2.42,3240,0.004059920088041,0.000579856823366391,0.99768094093268
"6028-47-3","DTXSID3027613","2-Pentanol, 4-methyl-, hydrogen phosphorodithioate",298.44,4.70553,5.785080336,1.61,8100,0.0212862527874,0.0151609741462893,0.999183921105705
"6028-51-9","DTXSID00209031","O,O-Didodecyl hydrogen dithiophosphate",466.76,8.38003,0.014099746052,2,3240,5.76006053756e-05,0.00657871569641421,0.272989736705913
"6028-61-1","DTXSID5047401","Dipropyl trisulfide",182.36,3.49502,1.959567616,0.546,3240,12.941364416998,0.0343369422900033,0.999705972299468
"60282-87-3","DTXSID6046478","Gestodene",310.437,3.05051,3.5289236412,1.05,13000,4.064759690798e-07,0.0047810212013419,0.999716580585838
"60285-85-0","DTXSID40209035","4-Amino-6-(trichlorovinyl)benzene-1,3-disulphonyl dichloride",419.49,2.43612,25.384892013,45,38900,1.821263840834e-06,0.000248547606267367,0.99966955926264
"603-00-9","DTXSID5023536","Proxyphylline",238.247,-0.597041,448931.20457,8.82,3240,1.1546358921472e-05,3.58498201398325e-05,0.925243401264765
"603-02-1","DTXSID10209047","m-Xylene, 2,4-dinitro-",196.162,2.03157,248.75695544,535,8100,0.03940689874664,0.00492352641779339,0.999556687763952
"603-11-2","DTXSID9060528","3-Nitrophthalic acid",211.129,1.09325,10243.2401285,241,8100,1.518502025383e-05,0.000542849347381197,0.998107163317578
"603-15-6","DTXSID00209051","3,4,5-Trinitrotoluene",227.132,1.67663,157.238032432,1820,13000,0.001667263148145,0.00140110021414171,0.999318135912197
"603-34-9","DTXSID4022076","Triphenylamine",245.325,5.5389,0.107608622025,1.28,8100,0.01464373135043,0.023127957280104,0.995924677051631
"603-35-0","DTXSID5026251","Triphenylphosphine",262.292,5.62453,0.134917234376,43.9,8100,4.952820130588e-05,0.0202879078043731,0.995095459208592
"603-40-7","DTXSID60975705","4,4'-(Phenylmethylene)dianiline",274.367,3.39055,20.3272748593,1.27,8100,7.740991272658e-07,0.0114144297323861,0.999711616308069
"603-41-8","DTXSID20209053","Dihydroxydiphenyl-pyridyl methane",277.323,3.2114,180.09910266,3.08,8100,1.505183118622e-07,0.00921858908286114,0.999716603252285
"603-44-1","DTXSID50897129","4-[Bis(4-hydroxyphenyl)methyl]phenol",292.334,3.33308,156.298127104,2.09,8100,1.453840666233e-07,0.00874525373240793,0.999713823957407
"603-45-2","DTXSID2022387","Aurin",290.318,3.09504,678.7054204,0.209,8100,5.644216712889e-08,0.00674202648442909,0.999717001156795
"603-48-5","DTXSID3060530","Leucogentian violet",373.544,3.85956,0.16288946436,1.23,38900,1.1445740513739e-06,0.00589229682528615,0.999664069979908
"603-50-9","DTXSID1022681","Bisacodyl",361.397,4.70125,0.344948738339,26.5,8100,2.940905272054e-07,0.00993782340735945,0.999189433686642
"603-51-0","DTXSID8060531","Hydrazinecarboxamide, N,N-diphenyl-",227.267,3.92196,85.826700749,9.94,8100,0.00010462394561816,0.024137205431973,0.999652042488926
"603-52-1","DTXSID80209054","Ethyl diphenylcarbamate",241.29,2.80314,292.0960224,8.71,8100,0.008282573485316,0.00894780656460415,0.999708081846992
"603-53-2","DTXSID40209055","Guanidine, 1,1,3-triphenyl-",287.366,4.2071,0.3665784379,1.28,8100,9.368257703803e-08,0.0152564073731321,0.999567202889153
"603-54-3","DTXSID7025184","asym-Diphenylurea",212.252,2.59044,789.524377,9.94,3240,0.000174745656573,0.0100800286611426,0.999690569806088
"603-61-2","DTXSID00209056","Tamarixetin",316.265,2.33008,67.45426426,0.76,8100,6.633108876236e-07,0.0011657553283161,0.999649591904661
"603-62-3","DTXSID3060532","1H-Isoindole-1,3(2H)-dione, 4-nitro-",192.13,0.577745,896.7783028,45.9,8100,0.001797199149439,0.000265589432709061,0.994392929283658
"603-65-6","DTXSID60209057","Bromopyrine",267.126,3.22706,176.480264538,7.59,8100,0.0006316641519093,0.0106421465861669,0.999716383665564
"603-67-8","DTXSID20209058","Diethyl nitromalonate",205.166,-0.232731,9638.5140306,74.3,3240,9.441571686064,6.43551155999237e-05,0.966123510012599
"603-69-0","DTXSID80209059","Ethyl 2-acetylacetoacetate",172.18,-0.515988,96705.58572,116,3240,17.92106234141,7.29756139680559e-05,0.937133289316905
"603-71-4","DTXSID8060533","Benzene, 1,3,5-trimethyl-2-nitro-",165.192,3.15709,839.43471144,54.1,8100,8.985102487182,0.0360395976664144,0.999717058251899
"603-72-5","DTXSID90209060","2H-Naphth(1,8-cd)isothiazole 1,1-dioxide",205.23,2.50302,136.3260798,9.29,8100,3.217802543845e-05,0.00980982446303249,0.999679701535821
"603-76-9","DTXSID3060534","1H-Indole, 1-methyl-",131.178,1.62867,79.042090968,1.67,3240,7.680356249686,0.00685381285596082,0.999268182618635
"603-79-2","DTXSID50209061","2,3-Dimethylbenzoic acid",150.177,2.26228,282.12551574,82.8,3240,0.1180903069425,0.0161926801851539,0.99963385102919
"603-83-8","DTXSID8025628","2-Methyl-3-nitroaniline",152.153,1.36839,86.415600656,22,8100,0.003499259441374,0.00274149757819484,0.998875938670507
"603-85-0","DTXSID70209063","2-Amino-3-nitrophenol",154.125,1.36297,431.913735,27.3,8100,3.589998660008e-07,0.00261689250295149,0.998865013715238
"603-86-1","DTXSID8060535","Phenol, 2-chloro-6-nitro-",173.55,2.66734,43.3920123,189,8100,3.097572412543,0.0201418282680612,0.999698215846979
"6030-80-4","DTXSID70975711","17-Oxoestra-1(10),2,4,7-tetraen-3-yl benzoate",372.464,5.87561,0.0100312376944,0.489,13000,1.874859441614e-07,0.010162665156597,0.991484683599855
"60302-96-7","DTXSID50975714","3-(Dipropylamino)propane-1,2-diol",175.272,0.77109,44487.53904,2.23,3240,0.03261105656117,0.000518759035388186,0.996310052426694
"60307-25-7","DTXSID70975716","(1-Methyl-5-oxopyrrolidin-2-yl)acetic acid",157.169,-0.41163,49440.809499,9.15,3240,0.2879270331157,9.74184892003739e-05,0.949840132502259
"60308-75-0","DTXSID90886390","2-Octenoic acid, 4-ethyl-, (2Z)-",170.252,3.55772,123.946180032,7.56,1870,0.1956346086382,0.0407167645406647,0.999701461367767
"60308-76-1","DTXSID50886391","2-Octenoic acid, 4-ethyl-, (2E)-",170.252,3.55772,123.946180032,7.56,1870,0.1956346086382,0.0407167645406647,0.999701461367767
"6031-02-3","DTXSID9041447","2-Phenylhexane",162.276,5.47971,2.9527254132,22.7,3240,66.1745682765,0.0520730985210264,0.996410060588995
"60312-95-0","DTXSID80209074","1-(4'-Bromo(1,1'-biphenyl)-4-yl)-2-phenylethan-1-one",351.243,4.82024,0.57602447028,29.2,13000,0.0003096039205058,0.0108108197896091,0.999013992663548
"60313-01-1","DTXSID60975720","3-(4'-Bromo[1,1'-biphenyl]-4-yl)-3,4-dihydronaphthalen-1(2H)-one",377.281,6.17602,0.47990897762,13,13000,2.850845997609e-06,0.00994424681551135,0.983380690189029
"60313-17-9","DTXSID20975721","1-(4'-Bromo[1,1'-biphenyl]-4-yl)-2-phenylethan-1-ol",353.259,4.71663,5.9587374861,13.9,8100,2.187660433032e-07,0.010506954635435,0.999169368645943
"60313-31-7","DTXSID80975722","4-Bromo-4'-(1-bromo-2-phenylethyl)-1,1'-biphenyl",416.156,6.27404,0.156313603628,30.1,13000,0.0003709882153096,0.00819390198905948,0.979321387827807
"60313-47-5","DTXSID40975723","[1-(4'-Bromo[1,1'-biphenyl]-4-yl)-2-phenylethyl]propanedioic acid",439.305,3.45252,0.97771281495,16.8,8100,6.252126814572e-08,0.00138057269040472,0.999708535889508
"60316-43-0","DTXSID9069394","9,10-Anthracenedione, 1,8-bis(methylamino)-",266.3,2.10346,6.01734143,7.27,8100,4.316659014464e-09,0.00172148269105811,0.999585345480848
"60317-11-5","DTXSID60975725","4-(6-Methoxy-1,3-dioxo-1H-benzo[de]isoquinolin-2(3H)-yl)-1,2,3,5-tetramethyl-1H-pyrazol-2-ium methyl sulfate",461.49,0.301477,31.116240144,3.51,13000,3.307808489334e-06,1.25137018210092e-05,0.989680167654519
"60317-40-0","DTXSID80975727","Dodecyl(diethoxy)methylsilane",302.574,8.42298,0.80739753882,9.24,3240,0.011362120710731,0.0153876136925465,0.25381015554916
"6032-29-7","DTXSID3052721","Pentan-2-ol",88.15,1.21189,44060.3671,21.8,3240,672.1221643787,0.00622677233625156,0.998498629537411
"60325-46-4","DTXSID5049029","Sulprostone",465.56,2.396,13.753480408,0.586,8100,2.871004342977e-08,0.000105825980865184,0.999662609201177
"60329-20-6","DTXSID70975736","1,5-Dimethylbicyclo[3.2.1]octan-8-ol",154.253,3.26773,843.62199724,19.6,8100,10.133741538227,0.044650701881856,0.999715625561908
"6033-07-4","DTXSID40209095","3-(((Diethylamino)carbonyl)oxy)-N,N,N-trimethylbenzenaminium",362.44,2.21642,21.320931684,12.1,8100,0.2668674283913,0.000417316271720257,0.999621661567609
"6033-10-9","DTXSID70345814","phenazin-1-yl acetate",238.246,2.43515,102.070304304,33,3240,1.788799838869e-06,0.00519466551535084,0.999669399271776
"60330-12-3","DTXSID60209097","Ethyl 3-amino-5-(trifluoromethyl)-1H-indazole-1-carboxylate",273.215,2.27252,314.33112535,4.18,13000,1.651411115974e-06,0.00215024645918482,0.99963639560304
"60335-71-9","DTXSID00866805","2H-Pyran, 3,6-dihydro-4-methyl-2-phenyl-",174.243,2.89099,186.1960698,0.499,3240,0.6621816469803,0.0256280467394842,0.999712367607217
"60335-74-2","DTXSID60866806","2H-Pyran, tetrahydro-4-methylene-2-phenyl-",174.243,2.87399,1086.44343846,2.75,3240,1.1353148113884,0.025198921697737,0.999711654349368
"6034-54-4","DTXSID20975746","Sodium N-(4-sulfophenyl)ethanimidate",237.2,0.486457,157942.7036,93.1,3240,2.645062888644e-07,0.000110540508848318,0.993148734952693
"60340-41-2","DTXSID30874094","Benzeneacetic acid, .alpha.-(ethylthio)-",196.26,2.45594,4207.186368,10,3240,0.003725974165569,0.0104780563660457,0.999672744714337
"60345-53-1","DTXSID90575419","1,3-Di(ethenesulfonyl)-2,2-bis[(ethenesulfonyl)methyl]propane",432.54,2.70081,18830.455884,1.74,13000,2.311716916927e-05,0.000345067145446828,0.99970105082344
"60348-60-9","DTXSID9030048","2,2',4,4',5-Pentabromodiphenyl ether",564.691,7.37585,0.00396256662593,467,38900,4.877053016351e-06,0.00451274242295175,0.791144834692042
"6035-54-7","DTXSID40975763","Barium 6-O-phosphonatohex-2-ulose",395.446,-2.44799,372919.41861,3.39,3240,5.688906378017e-09,1.43699943923369e-05,0.148924993108509
"6035-55-8","DTXSID00975764","Magnesium 6-O-phosphonatohex-2-ulose",282.424,-2.44799,266335.71684,3.39,3240,5.688906378017e-09,2.29103217733807e-05,0.148924993108509
"6035-93-4","DTXSID80975767","Calcium 6-O-phosphonatohex-2-ulose",298.197,-2.44799,281210.207895,2.07,1870,5.688906378017e-09,2.12456973819293e-05,0.148924993108509
"6035-94-5","DTXSID6064088","Benzenamine, 4-[(4-aminophenyl)(4-imino-2,5-cyclohexadien-1-ylidene)methyl]-, monoacetate",347.418,0.51065,1702.2960873,0.168,8100,6.549315754121e-07,2.87811342360799e-05,0.993504023058881
"60350-13-2","DTXSID20209114","1,4-Dioxa-7,10-diazacyclododecane",174.244,0.0806757,2389669.338,1.09,3240,1.0099677667582,0.000147049525338623,0.983120220821196
"60350-70-1","DTXSID80209115","Isooctadecyl stearate",536.97,8.65994,0.0047878339383,5.61,8100,3.577999644908e-09,0.00499855219928604,0.164657003357591
"60352-98-9","DTXSID10886392","1-Propanaminium, 3-[[4-[(2,4-dimethylphenyl)amino]-9,10-dihydro-9,10-dioxo-1-anthracenyl]amino]-N,N,N-trimethyl-, methyl sulfate (1:1)",553.67,4.86306,3.5044819485,1.13,38900,4.890811886999e-07,0.00244772207418066,0.99893814257172
"60354-42-9","DTXSID00975769","Methyl 7-(acetyloxy)-3,12-dioxocholan-24-oate",460.611,4.13205,1.75228860897,4.14,13000,4.202241739366e-07,0.00297471142909613,0.999595320299881
"60354-76-9","DTXSID4069397","1H-Pyrrole-2,5-dione, 1-(3-fluoranthenyl)-",297.313,4.18042,3.0130294046,4.65,38900,8.532606295522e-07,0.0139949990407993,0.999577768720219
"6036-95-9","DTXSID1064089","1,2-Ethanediamine, N-[(4-methoxyphenyl)methyl]-N',N'-dimethyl-N-2-pyridinyl-, monohydrochloride",321.85,3.24971,106.7376903,2.94,13000,6.323774266958e-05,0.00543647002841434,0.999715995162107
